brice leverdez,toby penty,21,14,12/9/15
kanta tsuneyama,lee dong keun,23,21,12/9/15
lee dong keun,kanta tsuneyama,21,12,12/9/15
kanta tsuneyama,lee dong keun,21,18,12/9/15
marc zwiebler,lucas claerbout,21,14,12/9/15
marc zwiebler,lucas claerbout,21,14,12/9/15
lucas corvee,kieran merrilees,21,17,12/9/15
kieran merrilees,lucas corvee,21,15,12/9/15
kieran merrilees,lucas corvee,21,17,12/9/15
kim bruun,raul must,21,15,12/9/15
kim bruun,raul must,21,16,12/9/15
kim bruun,victor svendsen,21,18,12/9/15
kim bruun,victor svendsen,21,19,12/9/15
pablo abian,koki watanabe,21,14,12/9/15
pablo abian,koki watanabe,22,20,12/9/15
thomas rouxel,eetu heino,24,22,12/9/15
eetu heino,thomas rouxel,21,16,12/9/15
thomas rouxel,eetu heino,21,19,12/9/15
chen long,hu yun,21,17,12/10/15
chen long,hu yun,21,12,12/10/15
rajiv ouseph,kanta tsuneyama,21,13,12/10/15
rajiv ouseph,kanta tsuneyama,21,12,12/10/15
kieran merrilees,brice leverdez,21,16,12/10/15
brice leverdez,kieran merrilees,21,17,12/10/15
brice leverdez,kieran merrilees,21,19,12/10/15
marc zwiebler,thomas rouxel,21,9,12/10/15
marc zwiebler,thomas rouxel,21,8,12/10/15
kento momota,chou tien chen,21,15,12/10/15
kento momota,chou tien chen,21,19,12/10/15
kieran merrilees,vladimir malkov,21,16,12/10/15
kieran merrilees,vladimir malkov,21,9,12/10/15
thomas rouxel,kim bruun,21,17,12/10/15
thomas rouxel,kim bruun,21,19,12/10/15
lee hyun il,hsu jen hao,21,13,12/11/15
lee hyun il,hsu jen hao,21,14,12/11/15
tian houwei,hu yun,21,19,12/11/15
tian houwei,hu yun,21,10,12/11/15
brice leverdez,marc zwiebler,21,17,12/11/15
marc zwiebler,brice leverdez,21,14,12/11/15
brice leverdez,marc zwiebler,26,24,12/11/15
sameer verma,subhankar dey,21,17,12/11/15
sameer verma,subhankar dey,21,14,12/11/15
viktor axelsen,kento momota,21,19,12/11/15
kento momota,viktor axelsen,21,15,12/11/15
kento momota,viktor axelsen,21,15,12/11/15
viktor axelsen,chen long,21,12,12/12/15
viktor axelsen,chen long,21,17,12/12/15
lee hyun il,rajiv ouseph,21,19,12/12/15
lee hyun il,rajiv ouseph,21,12,12/12/15
sameer verma,joo ven soong,21,11,12/12/15
sameer verma,joo ven soong,15,9,12/12/15
kento momota,viktor axelsen,21,15,12/13/15
kento momota,viktor axelsen,21,12,12/13/15
pannawit thongnuam,pablo abian,21,18,12/15/15
pannawit thongnuam,pablo abian,21,18,12/15/15
ajay jayaram,niluka karunaratne,21,10,12/16/15
ajay jayaram,niluka karunaratne,21,16,12/16/15
osleni guerrero,zulfadli zulkiffli,21,17,12/17/15
zulfadli zulkiffli,osleni guerrero,21,7,12/17/15
zulfadli zulkiffli,osleni guerrero,21,10,12/17/15
tien minh nguyen,pannawit thongnuam,21,15,12/18/15
pannawit thongnuam,tien minh nguyen,21,15,12/18/15
pannawit thongnuam,tien minh nguyen,21,18,12/18/15
pannawit thongnuam,lee dong keun,21,19,12/20/15
lee dong keun,pannawit thongnuam,21,13,12/20/15
lee dong keun,pannawit thongnuam,21,12,12/20/15
marc zwiebler,harsheel dani,21,8,12/20/15
harsheel dani,marc zwiebler,21,15,12/20/15
marc zwiebler,harsheel dani,21,7,12/20/15
lucas corvee,victor svendsen,24,22,1/15/16
lucas corvee,victor svendsen,23,21,1/15/16
lucas claerbout,kalle koljonen,21,7,1/15/16
lucas claerbout,kalle koljonen,22,20,1/15/16
eetu heino,niluka karunaratne,21,19,1/15/16
eetu heino,niluka karunaratne,25,23,1/15/16
luis ramon garrido,sam parsons,22,20,1/15/16
sam parsons,luis ramon garrido,21,18,1/15/16
luis ramon garrido,sam parsons,21,19,1/15/16
raul must,lucas claerbout,21,18,1/16/16
lucas claerbout,raul must,21,19,1/16/16
lucas claerbout,raul must,21,14,1/16/16
raul must,eetu heino,21,19,1/16/16
raul must,eetu heino,21,19,1/16/16
lee dong keun,tanongsak saensomboonsuk,21,18,1/20/16
tanongsak saensomboonsuk,lee dong keun,21,15,1/20/16
lee dong keun,tanongsak saensomboonsuk,21,18,1/20/16
huang yuxiang,jeon hyeok jin,21,17,1/20/16
huang yuxiang,jeon hyeok jin,21,16,1/20/16
jeon hyeok jin,kenta nishimoto,21,15,1/20/16
jeon hyeok jin,kenta nishimoto,24,22,1/20/16
hu yun,zulfadli zulkiffli,21,17,1/20/16
zulfadli zulkiffli,hu yun,21,18,1/20/16
zulfadli zulkiffli,hu yun,24,22,1/20/16
ajay jayaram,takuma ueda,21,19,1/20/16
ajay jayaram,takuma ueda,21,11,1/20/16
wei nan,ihsan maulana mustofa,21,18,1/20/16
wei nan,ihsan maulana mustofa,21,15,1/20/16
wei nan,giap chin goh,21,18,1/20/16
giap chin goh,wei nan,21,13,1/20/16
wei nan,giap chin goh,21,19,1/20/16
subhankar dey,kantaphon wangcharoen,21,19,1/20/16
subhankar dey,kantaphon wangcharoen,21,16,1/20/16
giap chin goh,lim chi wing,21,19,1/20/16
giap chin goh,lim chi wing,22,20,1/20/16
ng ka long angus,sony dwi kuncoro,21,16,1/20/16
ng ka long angus,sony dwi kuncoro,21,16,1/20/16
anders antonsen,kai schaefer,21,10,1/21/16
kai schaefer,anders antonsen,21,16,1/21/16
anders antonsen,kai schaefer,21,12,1/21/16
tommy sugiarto,lee dong keun,21,2,1/21/16
tommy sugiarto,lee dong keun,21,17,1/21/16
huang yuxiang,wei nan,21,18,1/21/16
wei nan,huang yuxiang,21,13,1/21/16
huang yuxiang,wei nan,21,16,1/21/16
zulfadli zulkiffli,ajay jayaram,21,11,1/21/16
ajay jayaram,zulfadli zulkiffli,21,8,1/21/16
ajay jayaram,zulfadli zulkiffli,22,20,1/21/16
lee chong wei,ajay jayaram,21,16,1/22/16
lee chong wei,ajay jayaram,21,16,1/22/16
anders antonsen,emil holst,21,16,1/22/16
anders antonsen,emil holst,22,20,1/22/16
tommy sugiarto,qiao bin,21,6,1/22/16
tommy sugiarto,qiao bin,21,17,1/22/16
emil holst,eetu heino,21,14,1/22/16
emil holst,eetu heino,21,15,1/22/16
lucas claerbout,vladimir malkov,21,15,1/22/16
lucas claerbout,vladimir malkov,21,15,1/22/16
raul must,kalle koljonen,21,12,1/22/16
raul must,kalle koljonen,21,13,1/22/16
thomas rouxel,niluka karunaratne,21,16,1/22/16
niluka karunaratne,thomas rouxel,21,18,1/22/16
thomas rouxel,niluka karunaratne,21,17,1/22/16
lee chong wei,tommy sugiarto,21,19,1/23/16
lee chong wei,tommy sugiarto,21,15,1/23/16
anders antonsen,raul must,21,16,1/23/16
anders antonsen,raul must,21,19,1/23/16
tanongsak saensomboonsuk,wei feng chong,21,18,1/27/16
wei feng chong,tanongsak saensomboonsuk,26,24,1/27/16
wei feng chong,tanongsak saensomboonsuk,21,19,1/27/16
sameer verma,huang yuxiang,21,19,1/27/16
huang yuxiang,sameer verma,21,12,1/27/16
huang yuxiang,sameer verma,21,17,1/27/16
sameer verma,pannawit thongnuam,21,14,1/27/16
sameer verma,pannawit thongnuam,21,11,1/27/16
zulfadli zulkiffli,son wan ho,21,19,1/27/16
zulfadli zulkiffli,son wan ho,21,13,1/27/16
hsu jen hao,subhankar dey,21,13,1/27/16
hsu jen hao,subhankar dey,21,18,1/27/16
thomas rouxel,giap chin goh,21,15,1/27/16
giap chin goh,thomas rouxel,21,9,1/27/16
giap chin goh,thomas rouxel,22,20,1/27/16
shi yuqi,wei feng chong,21,18,1/28/16
shi yuqi,wei feng chong,21,19,1/28/16
harsheel dani,lee dong keun,21,15,1/28/16
harsheel dani,lee dong keun,21,10,1/28/16
giap chin goh,zulfadli zulkiffli,21,13,1/28/16
zulfadli zulkiffli,giap chin goh,21,16,1/28/16
zulfadli zulkiffli,giap chin goh,21,16,1/28/16
shi yuqi,harsheel dani,21,14,1/29/16
shi yuqi,harsheel dani,21,11,1/29/16
huang yuxiang,parupalli kashyap,21,16,1/29/16
parupalli kashyap,huang yuxiang,21,18,1/29/16
huang yuxiang,parupalli kashyap,21,15,1/29/16
shi yuqi,huang yuxiang,21,17,1/30/16
huang yuxiang,shi yuqi,22,20,1/30/16
huang yuxiang,shi yuqi,21,12,1/30/16
hu yun,khosit phetpradab,25,23,2/8/16
hu yun,khosit phetpradab,21,12,2/8/16
lee dong keun,sony dwi kuncoro,21,16,2/8/16
sony dwi kuncoro,lee dong keun,21,15,2/8/16
sony dwi kuncoro,lee dong keun,21,17,2/8/16
pannawit thongnuam,misha zilberman,25,23,2/8/16
pannawit thongnuam,misha zilberman,21,16,2/8/16
jeon hyeok jin,subhankar dey,21,15,2/9/16
jeon hyeok jin,subhankar dey,21,15,2/9/16
hu yun,lim chi wing,21,12,2/9/16
hu yun,lim chi wing,21,17,2/9/16
firman abdul kholik,pannawit thongnuam,21,18,2/9/16
firman abdul kholik,pannawit thongnuam,21,19,2/9/16
ng ka long angus,giap chin goh,21,11,2/9/16
ng ka long angus,giap chin goh,21,10,2/9/16
sony dwi kuncoro,harsheel dani,21,18,2/9/16
harsheel dani,sony dwi kuncoro,21,14,2/9/16
harsheel dani,sony dwi kuncoro,21,14,2/9/16
ng ka long angus,firman abdul kholik,21,15,2/10/16
ng ka long angus,firman abdul kholik,21,14,2/10/16
lee hyun il,kantaphon wangcharoen,21,11,2/10/16
lee hyun il,kantaphon wangcharoen,21,15,2/10/16
sameer verma,harsheel dani,21,17,2/10/16
sameer verma,harsheel dani,21,14,2/10/16
son wan ho,zulfadli zulkiffli,21,17,2/10/16
son wan ho,zulfadli zulkiffli,21,14,2/10/16
ng ka long angus,tanongsak saensomboonsuk,23,21,2/11/16
tanongsak saensomboonsuk,ng ka long angus,21,11,2/11/16
tanongsak saensomboonsuk,ng ka long angus,21,18,2/11/16
lee hyun il,wei nan,21,18,2/11/16
lee hyun il,wei nan,21,13,2/11/16
jeon hyeok jin,son wan ho,21,11,2/11/16
son wan ho,jeon hyeok jin,21,12,2/11/16
son wan ho,jeon hyeok jin,21,11,2/11/16
hu yun,sameer verma,23,21,2/11/16
sameer verma,hu yun,21,11,2/11/16
hu yun,sameer verma,21,11,2/11/16
lee hyun il,tanongsak saensomboonsuk,21,11,2/12/16
lee hyun il,tanongsak saensomboonsuk,21,11,2/12/16
son wan ho,hu yun,21,11,2/12/16
hu yun,son wan ho,24,22,2/12/16
hu yun,son wan ho,21,16,2/12/16
lee hyun il,hu yun,21,18,2/13/16
lee hyun il,hu yun,21,19,2/13/16
tanongsak saensomboonsuk,ihsan maulana mustofa,21,10,2/16/16
ihsan maulana mustofa,tanongsak saensomboonsuk,21,13,2/16/16
tanongsak saensomboonsuk,ihsan maulana mustofa,21,11,2/16/16
rajiv ouseph,raul must,21,13,2/16/16
rajiv ouseph,raul must,21,19,2/16/16
brice leverdez,kieran merrilees,21,12,2/16/16
brice leverdez,kieran merrilees,21,15,2/16/16
zvonimir durkinjak,eetu heino,21,19,2/16/16
zvonimir durkinjak,eetu heino,21,17,2/16/16
viktor axelsen,zvonimir durkinjak,21,12,2/17/16
viktor axelsen,zvonimir durkinjak,21,14,2/17/16
gergely krausz,raul must,21,13,2/17/16
raul must,gergely krausz,21,12,2/17/16
raul must,gergely krausz,21,15,2/17/16
viktor axelsen,eetu heino,21,11,2/18/16
viktor axelsen,eetu heino,21,11,2/18/16
rajiv ouseph,gergely krausz,21,15,2/18/16
rajiv ouseph,gergely krausz,21,10,2/18/16
kenta nishimoto,joo ven soong,21,18,2/18/16
kenta nishimoto,joo ven soong,21,19,2/18/16
kento momota,zulfadli zulkiffli,21,10,2/18/16
kento momota,zulfadli zulkiffli,21,11,2/18/16
rosario maddaloni,pablo abian,21,7,2/18/16
pablo abian,rosario maddaloni,21,18,2/18/16
pablo abian,rosario maddaloni,21,17,2/18/16
viktor axelsen,sergey sirant,21,16,2/19/16
viktor axelsen,sergey sirant,21,8,2/19/16
rajiv ouseph,brice leverdez,21,10,2/20/16
brice leverdez,rajiv ouseph,22,20,2/20/16
brice leverdez,rajiv ouseph,21,8,2/20/16
toby penty,lucas corvee,21,9,2/20/16
lucas corvee,toby penty,21,14,2/20/16
toby penty,lucas corvee,21,16,2/20/16
lucas claerbout,sam parsons,21,12,2/20/16
lucas claerbout,sam parsons,25,23,2/20/16
viktor axelsen,thomas rouxel,21,13,2/21/16
viktor axelsen,thomas rouxel,21,12,2/21/16
kento momota,ihsan maulana mustofa,21,17,2/21/16
kento momota,ihsan maulana mustofa,21,7,2/21/16
anders antonsen,raul must,21,15,2/26/16
raul must,anders antonsen,21,13,2/26/16
anders antonsen,raul must,21,19,2/26/16
sergey sirant,vladimir malkov,21,19,2/26/16
vladimir malkov,sergey sirant,21,13,2/26/16
vladimir malkov,sergey sirant,21,14,2/26/16
anders antonsen,kanta tsuneyama,21,9,2/27/16
anders antonsen,kanta tsuneyama,21,17,2/27/16
anders antonsen,harsheel dani,21,16,2/27/16
anders antonsen,harsheel dani,21,16,2/27/16
kanta tsuneyama,vladimir malkov,21,19,2/27/16
kanta tsuneyama,vladimir malkov,21,16,2/27/16
subhankar dey,misha zilberman,21,19,2/27/16
subhankar dey,misha zilberman,21,8,2/27/16
luis ramon garrido,osleni guerrero,22,20,2/27/16
osleni guerrero,luis ramon garrido,21,10,2/27/16
osleni guerrero,luis ramon garrido,21,14,2/27/16
viktor axelsen,kenta nishimoto,21,11,3/1/16
kenta nishimoto,viktor axelsen,21,12,3/1/16
kenta nishimoto,viktor axelsen,21,15,3/1/16
takuma ueda,kidambi srikanth,21,12,3/1/16
kidambi srikanth,takuma ueda,21,18,3/1/16
kidambi srikanth,takuma ueda,21,11,3/1/16
mark caljouw,anders antonsen,21,14,3/1/16
anders antonsen,mark caljouw,21,14,3/1/16
mark caljouw,anders antonsen,21,7,3/1/16
hu yun,kim bruun,22,20,3/1/16
hu yun,kim bruun,21,15,3/1/16
toby penty,zvonimir durkinjak,21,9,3/1/16
toby penty,zvonimir durkinjak,21,17,3/1/16
raul must,pannawit thongnuam,21,18,3/1/16
pannawit thongnuam,raul must,28,26,3/1/16
raul must,pannawit thongnuam,21,16,3/1/16
lin dan,mark caljouw,22,20,3/2/16
lin dan,mark caljouw,21,11,3/2/16
tian houwei,toby penty,21,18,3/2/16
tian houwei,toby penty,21,14,3/2/16
kenta nishimoto,eetu heino,21,13,3/2/16
eetu heino,kenta nishimoto,21,17,3/2/16
eetu heino,kenta nishimoto,22,20,3/2/16
sameer verma,lee dong keun,21,8,3/2/16
lee dong keun,sameer verma,21,19,3/2/16
lee dong keun,sameer verma,21,19,3/2/16
tien minh nguyen,marc zwiebler,21,15,3/2/16
tien minh nguyen,marc zwiebler,21,17,3/2/16
thomas rouxel,raul must,21,19,3/2/16
raul must,thomas rouxel,21,10,3/2/16
raul must,thomas rouxel,21,9,3/2/16
kidambi srikanth,ng ka long angus,21,18,3/3/16
ng ka long angus,kidambi srikanth,21,18,3/3/16
ng ka long angus,kidambi srikanth,21,18,3/3/16
lin dan,raul must,21,17,3/3/16
lin dan,raul must,21,8,3/3/16
tian houwei,tien minh nguyen,21,9,3/3/16
hu yun,chou tien chen,21,11,3/3/16
chou tien chen,hu yun,21,17,3/3/16
chou tien chen,hu yun,21,19,3/3/16
wei nan,eetu heino,21,19,3/3/16
wei nan,eetu heino,21,16,3/3/16
son wan ho,parupalli kashyap,21,12,3/3/16
son wan ho,parupalli kashyap,16,11,3/3/16
chou tien chen,ng ka long angus,21,16,3/4/16
ng ka long angus,chou tien chen,21,14,3/4/16
chou tien chen,ng ka long angus,21,14,3/4/16
son wan ho,wei nan,21,11,3/4/16
son wan ho,wei nan,21,12,3/4/16
lin dan,son wan ho,21,12,3/5/16
lin dan,son wan ho,21,13,3/5/16
chou tien chen,lin dan,21,15,3/6/16
lin dan,chou tien chen,21,17,3/6/16
lin dan,chou tien chen,21,17,3/6/16
brice leverdez,tanongsak saensomboonsuk,21,15,3/8/16
brice leverdez,tanongsak saensomboonsuk,21,17,3/8/16
pablo abian,brice leverdez,21,14,3/8/16
brice leverdez,pablo abian,21,16,3/8/16
brice leverdez,pablo abian,21,12,3/8/16
kenta nishimoto,wei feng chong,21,10,3/8/16
kenta nishimoto,wei feng chong,21,17,3/8/16
kenta nishimoto,thomas rouxel,24,22,3/8/16
kenta nishimoto,thomas rouxel,21,13,3/8/16
sameer verma,vladimir malkov,21,16,3/8/16
sameer verma,vladimir malkov,21,11,3/8/16
brice leverdez,viktor axelsen,21,14,3/9/16
viktor axelsen,brice leverdez,22,20,3/9/16
viktor axelsen,brice leverdez,22,20,3/9/16
kidambi srikanth,rajiv ouseph,21,17,3/9/16
kidambi srikanth,rajiv ouseph,21,12,3/9/16
chen long,kenta nishimoto,21,18,3/9/16
chen long,kenta nishimoto,21,12,3/9/16
lin dan,lee dong keun,21,17,3/9/16
lin dan,lee dong keun,21,17,3/9/16
tommy sugiarto,chou tien chen,21,14,3/9/16
tommy sugiarto,chou tien chen,21,14,3/9/16
ng ka long angus,ajay jayaram,21,18,3/9/16
ajay jayaram,ng ka long angus,21,19,3/9/16
ng ka long angus,ajay jayaram,21,19,3/9/16
wong wing ki vincent,tian houwei,21,14,3/9/16
tian houwei,wong wing ki vincent,21,19,3/9/16
tian houwei,wong wing ki vincent,21,13,3/9/16
sameer verma,hu yun,21,10,3/9/16
sameer verma,hu yun,21,14,3/9/16
son wan ho,takuma ueda,21,11,3/9/16
takuma ueda,son wan ho,21,11,3/9/16
son wan ho,takuma ueda,21,18,3/9/16
viktor axelsen,son wan ho,21,19,3/10/16
son wan ho,viktor axelsen,24,22,3/10/16
viktor axelsen,son wan ho,21,12,3/10/16
kento momota,kidambi srikanth,21,10,3/10/16
kento momota,kidambi srikanth,21,13,3/10/16
sameer verma,tian houwei,21,10,3/10/16
tian houwei,sameer verma,21,12,3/10/16
tian houwei,sameer verma,21,19,3/10/16
marc zwiebler,tommy sugiarto,21,14,3/10/16
marc zwiebler,tommy sugiarto,21,16,3/10/16
kento momota,tian houwei,21,19,3/11/16
tian houwei,kento momota,21,15,3/11/16
tian houwei,kento momota,21,16,3/11/16
pannawit thongnuam,gergely krausz,21,18,3/11/16
pannawit thongnuam,gergely krausz,21,16,3/11/16
niluka karunaratne,victor svendsen,21,15,3/12/16
niluka karunaratne,victor svendsen,21,12,3/12/16
kieran merrilees,niluka karunaratne,21,18,3/12/16
niluka karunaratne,kieran merrilees,21,14,3/12/16
niluka karunaratne,kieran merrilees,21,19,3/12/16
lin dan,tian houwei,21,9,3/13/16
lin dan,tian houwei,21,10,3/13/16
anders antonsen,takuma ueda,21,15,3/15/16
anders antonsen,takuma ueda,21,18,3/15/16
tanongsak saensomboonsuk,kim bruun,21,12,3/15/16
tanongsak saensomboonsuk,kim bruun,21,10,3/15/16
misha zilberman,hsu jen hao,21,15,3/15/16
hsu jen hao,misha zilberman,29,27,3/15/16
hsu jen hao,misha zilberman,21,17,3/15/16
sameer verma,emil holst,21,17,3/15/16
sameer verma,emil holst,24,22,3/15/16
zulfadli zulkiffli,chou tien chen,21,17,3/16/16
chou tien chen,zulfadli zulkiffli,21,12,3/16/16
chou tien chen,zulfadli zulkiffli,21,12,3/16/16
firman abdul kholik,tanongsak saensomboonsuk,21,17,3/16/16
tanongsak saensomboonsuk,firman abdul kholik,21,16,3/16/16
tanongsak saensomboonsuk,firman abdul kholik,21,4,3/16/16
hsu jen hao,pablo abian,21,14,3/16/16
hsu jen hao,pablo abian,21,18,3/16/16
tanongsak saensomboonsuk,sameer verma,21,15,3/17/16
tanongsak saensomboonsuk,sameer verma,21,19,3/17/16
rosario maddaloni,osleni guerrero,21,16,3/17/16
osleni guerrero,rosario maddaloni,21,18,3/17/16
osleni guerrero,rosario maddaloni,21,8,3/17/16
chou tien chen,marc zwiebler,23,21,3/18/16
marc zwiebler,chou tien chen,21,14,3/18/16
marc zwiebler,chou tien chen,21,19,3/18/16
pannawit thongnuam,victor svendsen,21,19,3/18/16
pannawit thongnuam,victor svendsen,21,12,3/18/16
pannawit thongnuam,zvonimir durkinjak,21,17,3/19/16
pannawit thongnuam,zvonimir durkinjak,21,17,3/19/16
pannawit thongnuam,niluka karunaratne,21,19,3/19/16
niluka karunaratne,pannawit thongnuam,21,13,3/19/16
pannawit thongnuam,niluka karunaratne,22,20,3/19/16
shi yuqi,kazumasa sakai,22,20,3/23/16
shi yuqi,kazumasa sakai,21,14,3/23/16
son wan ho,daren liew,21,14,3/23/16
son wan ho,daren liew,21,17,3/23/16
shi yuqi,ihsan maulana mustofa,21,19,3/24/16
shi yuqi,ihsan maulana mustofa,21,16,3/24/16
kanta tsuneyama,vladimir malkov,21,14,3/24/16
kanta tsuneyama,vladimir malkov,21,19,3/24/16
son wan ho,misha zilberman,21,12,3/24/16
son wan ho,misha zilberman,21,8,3/24/16
thomas rouxel,kanta tsuneyama,21,19,3/25/16
kanta tsuneyama,thomas rouxel,21,13,3/25/16
thomas rouxel,kanta tsuneyama,21,18,3/25/16
huang yuxiang,son wan ho,21,19,3/25/16
huang yuxiang,son wan ho,21,19,3/25/16
qiao bin,tien minh nguyen,21,17,3/25/16
tien minh nguyen,qiao bin,21,17,3/25/16
tien minh nguyen,qiao bin,21,14,3/25/16
thomas rouxel,pablo abian,21,13,3/25/16
pablo abian,thomas rouxel,21,9,3/25/16
thomas rouxel,pablo abian,21,18,3/25/16
thomas rouxel,eetu heino,21,11,3/26/16
thomas rouxel,eetu heino,21,16,3/26/16
kazumasa sakai,zulfadli zulkiffli,21,18,3/29/16
kazumasa sakai,zulfadli zulkiffli,21,17,3/29/16
kenta nishimoto,wei feng chong,21,18,3/29/16
kenta nishimoto,wei feng chong,21,11,3/29/16
kenta nishimoto,sameer verma,21,12,3/29/16
kenta nishimoto,sameer verma,21,19,3/29/16
sony dwi kuncoro,subhankar dey,21,9,3/29/16
sony dwi kuncoro,subhankar dey,21,19,3/29/16
hu yun,viktor axelsen,23,21,3/30/16
viktor axelsen,hu yun,21,14,3/30/16
viktor axelsen,hu yun,21,5,3/30/16
lee chong wei,kazumasa sakai,21,11,3/30/16
lee chong wei,kazumasa sakai,21,17,3/30/16
tian houwei,kidambi srikanth,21,13,3/30/16
kidambi srikanth,tian houwei,21,17,3/30/16
tian houwei,kidambi srikanth,24,22,3/30/16
wong wing ki vincent,chou tien chen,21,12,3/30/16
chou tien chen,wong wing ki vincent,21,18,3/30/16
chou tien chen,wong wing ki vincent,21,19,3/30/16
ng ka long angus,takuma ueda,23,21,3/30/16
ng ka long angus,takuma ueda,21,17,3/30/16
rajiv ouseph,kento momota,21,15,3/30/16
kento momota,rajiv ouseph,21,16,3/30/16
kento momota,rajiv ouseph,21,15,3/30/16
tommy sugiarto,lee dong keun,21,18,3/30/16
lee dong keun,tommy sugiarto,21,18,3/30/16
tommy sugiarto,lee dong keun,21,18,3/30/16
marc zwiebler,ajay jayaram,21,12,3/30/16
ajay jayaram,marc zwiebler,21,13,3/30/16
marc zwiebler,ajay jayaram,21,19,3/30/16
viktor axelsen,sony dwi kuncoro,21,18,3/31/16
sony dwi kuncoro,viktor axelsen,21,18,3/31/16
viktor axelsen,sony dwi kuncoro,21,16,3/31/16
wei nan,lee chong wei,21,19,3/31/16
wei nan,lee chong wei,21,19,3/31/16
son wan ho,lin dan,21,13,3/31/16
son wan ho,lin dan,22,20,3/31/16
kento momota,ng ka long angus,21,16,3/31/16
kento momota,ng ka long angus,21,11,3/31/16
tommy sugiarto,tanongsak saensomboonsuk,24,22,3/31/16
tommy sugiarto,tanongsak saensomboonsuk,21,19,3/31/16
tian houwei,marc zwiebler,21,18,3/31/16
marc zwiebler,tian houwei,21,19,3/31/16
marc zwiebler,tian houwei,23,21,3/31/16
niluka karunaratne,kai schaefer,21,16,3/31/16
niluka karunaratne,kai schaefer,21,17,3/31/16
viktor axelsen,wei nan,21,17,4/1/16
viktor axelsen,wei nan,21,12,4/1/16
son wan ho,tommy sugiarto,21,11,4/1/16
tommy sugiarto,son wan ho,21,13,4/1/16
son wan ho,tommy sugiarto,21,8,4/1/16
emil holst,lucas claerbout,22,20,4/1/16
lucas claerbout,emil holst,21,18,4/1/16
emil holst,lucas claerbout,21,15,4/1/16
emil holst,eetu heino,21,17,4/1/16
emil holst,eetu heino,21,17,4/1/16
viktor axelsen,son wan ho,21,11,4/2/16
viktor axelsen,son wan ho,21,11,4/2/16
emil holst,brice leverdez,22,20,4/2/16
emil holst,brice leverdez,21,17,4/2/16
kento momota,viktor axelsen,21,15,4/3/16
kento momota,viktor axelsen,21,18,4/3/16
kenta nishimoto,joo ven soong,23,21,4/5/16
kenta nishimoto,joo ven soong,21,13,4/5/16
lee chong wei,takuma ueda,21,11,4/6/16
lee chong wei,takuma ueda,21,8,4/6/16
chen long,marc zwiebler,21,19,4/6/16
chen long,marc zwiebler,21,15,4/6/16
hsu jen hao,ng ka long angus,21,10,4/6/16
ng ka long angus,hsu jen hao,21,18,4/6/16
hsu jen hao,ng ka long angus,21,15,4/6/16
tommy sugiarto,wong wing ki vincent,21,8,4/6/16
wong wing ki vincent,tommy sugiarto,21,16,4/6/16
wong wing ki vincent,tommy sugiarto,21,11,4/6/16
tanongsak saensomboonsuk,lee dong keun,21,15,4/6/16
tanongsak saensomboonsuk,lee dong keun,23,21,4/6/16
hu yun,ajay jayaram,21,17,4/6/16
hu yun,ajay jayaram,21,14,4/6/16
viktor axelsen,tanongsak saensomboonsuk,21,15,4/7/16
viktor axelsen,tanongsak saensomboonsuk,21,11,4/7/16
lee chong wei,son wan ho,21,18,4/7/16
lee chong wei,son wan ho,21,12,4/7/16
chen long,wong wing ki vincent,21,17,4/7/16
chen long,wong wing ki vincent,21,12,4/7/16
tian houwei,hsu jen hao,23,21,4/7/16
tian houwei,hsu jen hao,21,18,4/7/16
lee chong wei,viktor axelsen,21,14,4/8/16
lee chong wei,viktor axelsen,21,13,4/8/16
chen long,tian houwei,21,16,4/8/16
chen long,tian houwei,21,16,4/8/16
kanta tsuneyama,eetu heino,21,16,4/8/16
kanta tsuneyama,eetu heino,21,15,4/8/16
emil holst,misha zilberman,21,9,4/8/16
misha zilberman,emil holst,21,17,4/8/16
emil holst,misha zilberman,21,12,4/8/16
kanta tsuneyama,emil holst,21,12,4/9/16
emil holst,kanta tsuneyama,25,23,4/9/16
kanta tsuneyama,emil holst,21,19,4/9/16
lee chong wei,chen long,21,13,4/10/16
lee chong wei,chen long,21,8,4/10/16
kanta tsuneyama,tien minh nguyen,21,10,4/10/16
kanta tsuneyama,tien minh nguyen,21,14,4/10/16
viktor axelsen,wei nan,21,13,4/13/16
viktor axelsen,wei nan,21,11,4/13/16
kidambi srikanth,hsu jen hao,21,11,4/13/16
hsu jen hao,kidambi srikanth,21,18,4/13/16
hsu jen hao,kidambi srikanth,21,18,4/13/16
lin dan,ihsan maulana mustofa,21,16,4/13/16
lin dan,ihsan maulana mustofa,21,19,4/13/16
ng ka long angus,chou tien chen,21,9,4/13/16
ng ka long angus,chou tien chen,21,19,4/13/16
son wan ho,tanongsak saensomboonsuk,24,22,4/13/16
son wan ho,tanongsak saensomboonsuk,21,17,4/13/16
tian houwei,takuma ueda,21,15,4/13/16
tian houwei,takuma ueda,21,10,4/13/16
tommy sugiarto,kenta nishimoto,21,12,4/13/16
tommy sugiarto,kenta nishimoto,21,18,4/13/16
lee dong keun,hu yun,21,13,4/13/16
lee dong keun,hu yun,23,21,4/13/16
marc zwiebler,ajay jayaram,21,17,4/13/16
marc zwiebler,ajay jayaram,21,16,4/13/16
viktor axelsen,son wan ho,21,14,4/14/16
son wan ho,viktor axelsen,21,12,4/14/16
son wan ho,viktor axelsen,21,7,4/14/16
ng ka long angus,marc zwiebler,21,15,4/14/16
